Gender,CGPA,No. of Placements,No. of Backlogs,Section,Year,Branch,Status
female,8.25,0,,1,21,Biotechnology,Not Placed
female,8.25,0,,1,21,Biotechnology,Not Placed
female,6.63,0,,1,21,Biotechnology,Not Placed
male,6.1,0,,1,21,Biotechnology,Not Placed
male,5.8,0,,1,21,Biotechnology,Not Placed
male,5.2,0,,1,21,Biotechnology,Not Placed
male,8.44,1,,1,21,Biotechnology,Placed
female,5.88,0,,1,21,Biotechnology,Not Placed
male,5.5,0,,1,21,Biotechnology,Not Placed
female,7.139,1,,1,10,Chemical,Placed
female,7.912000000000001,0,,1,10,Chemical,Not Placed
female,7.026000000000001,0,,1,10,Chemical,Not Placed
female,7.868,1,,1,10,Chemical,Placed
female,6.7780000000000005,0,,1,10,Chemical,Not Placed
female,6.321,1,,1,10,Chemical,Placed
female,7.775,0,,1,10,Chemical,Not Placed
female,8.639,1,,1,10,Chemical,Placed
female,6.978,0,,1,10,Chemical,Not Placed
male,6.295,0,,1,10,Chemical,Not Placed
male,6.726000000000001,0,,1,10,Chemical,Not Placed
male,6.322,0,,1,10,Chemical,Not Placed
male,8.120000000000001,1,,1,10,Chemical,Placed
male,7.790000000000001,1,,1,10,Chemical,Placed
male,5.353,0,,1,10,Chemical,Not Placed
male,6.795,0,,1,10,Chemical,Not Placed
male,6.273,0,,1,10,Chemical,Not Placed
male,6.085,0,,1,10,Chemical,Not Placed
male,6.39,0,,1,10,Chemical,Not Placed
male,7.009,0,,1,10,Chemical,Not Placed
male,5.93,0,,1,10,Chemical,Not Placed
male,6.641,0,,1,10,Chemical,Not Placed
male,6.215,0,,1,10,Chemical,Not Placed
male,6.893000000000001,1,,1,10,Chemical,Placed
male,7.143000000000001,0,,1,10,Chemical,Not Placed
male,5.95,0,,1,10,Chemical,Not Placed
male,8.409,1,,1,10,Chemical,Placed
male,6.641,0,,1,10,Chemical,Not Placed
male,6.765000000000001,1,,1,10,Chemical,Placed
male,7.983,0,,1,10,Chemical,Not Placed
male,7.906999999999999,1,,1,10,Chemical,Placed
male,6.7829999999999995,0,,1,10,Chemical,Not Placed
male,6.231,0,,1,10,Chemical,Not Placed
male,7.3,1,,1,10,Chemical,Placed
male,7.327,0,,1,10,Chemical,Not Placed
male,8.5,1,,1,10,Chemical,Placed
male,6.392,0,,1,10,Chemical,Not Placed
male,6.922,0,,1,10,Chemical,Not Placed
male,6.651000000000001,0,,1,10,Chemical,Not Placed
male,7.385,0,,1,10,Chemical,Not Placed
male,6.022,0,,1,10,Chemical,Not Placed
male,5.139,0,,1,10,Chemical,Not Placed
male,7.470000000000001,0,,1,10,Chemical,Not Placed
male,6.57,0,,1,10,Chemical,Not Placed
male,6.11,1,,1,10,Chemical,Placed
male,7.319,0,,1,10,Chemical,Not Placed
male,7.3069999999999995,1,,1,10,Chemical,Placed
male,6.556,0,,1,10,Chemical,Not Placed
male,7.212999999999999,0,,1,10,Chemical,Not Placed
male,6.737,0,,1,10,Chemical,Not Placed
male,5.88,0,,1,10,Chemical,Not Placed
male,7.348000000000001,1,,1,10,Chemical,Placed
male,6.0,0,,1,10,Chemical,Not Placed
male,5.887,0,,1,10,Chemical,Not Placed
male,7.036,0,,1,10,Chemical,Not Placed
male,7.045999999999999,0,,1,10,Chemical,Not Placed
female,6.0,0,,1,12,Chemical,Not Placed
male,7.520999999999999,1,,1,12,Chemical,Placed
male,6.3,1,,1,12,Chemical,Placed
male,6.2,1,,1,12,Chemical,Placed
male,6.0,1,,1,12,Chemical,Placed
female,8.28,2,,1,12,Chemical,Placed
female,7.2,1,,1,12,Chemical,Placed
female,6.021,3,,1,12,Chemical,Placed
female,7.293000000000001,1,,1,12,Chemical,Placed
female,6.024,1,,1,12,Chemical,Placed
female,6.186999999999999,1,,1,12,Chemical,Placed
female,6.2,2,,1,12,Chemical,Placed
female,7.56,1,,1,12,Chemical,Placed
female,7.93,1,,1,12,Chemical,Placed
female,8.05,0,,1,12,Chemical,Not Placed
female,6.779999999999999,1,,1,12,Chemical,Placed
female,6.366,1,,1,12,Chemical,Placed
female,6.4,1,,1,12,Chemical,Placed
female,6.2,0,,1,12,Chemical,Not Placed
female,7.162999999999999,2,,1,12,Chemical,Placed
female,8.112300000000001,0,,1,12,Chemical,Not Placed
female,8.26,2,,1,12,Chemical,Placed
female,7.794,2,,1,12,Chemical,Placed
female,6.0,1,,1,12,Chemical,Placed
female,6.2,1,,1,12,Chemical,Placed
female,6.0600000000000005,1,,1,12,Chemical,Placed
female,7.366,0,,1,12,Chemical,Not Placed
male,6.2,1,,1,12,Chemical,Placed
male,5.63,2,,1,12,Chemical,Placed
male,6.2,0,,1,12,Chemical,Not Placed
male,7.205,0,,1,12,Chemical,Not Placed
male,7.0120000000000005,2,,1,12,Chemical,Placed
male,8.15,1,,1,12,Chemical,Placed
male,6.298,1,,1,12,Chemical,Placed
male,8.26,1,,1,12,Chemical,Placed
male,7.4670000000000005,0,,1,12,Chemical,Not Placed
male,7.0,1,,1,12,Chemical,Placed
male,6.012,1,,1,12,Chemical,Placed
male,7.5,1,,1,12,Chemical,Placed
male,8.732,2,,1,12,Chemical,Placed
male,6.4,3,,1,12,Chemical,Placed
male,7.3,1,,1,12,Chemical,Placed
male,7.824,0,,1,12,Chemical,Not Placed
male,7.4159999999999995,1,,1,12,Chemical,Placed
male,6.09,1,,1,12,Chemical,Placed
male,8.219,1,,1,12,Chemical,Placed
male,6.827,2,,1,12,Chemical,Placed
male,7.8340000000000005,1,,1,12,Chemical,Placed
male,7.38,1,,1,12,Chemical,Placed
male,8.558,2,,1,12,Chemical,Placed
male,5.92,1,,1,12,Chemical,Placed
male,6.431,1,,1,12,Chemical,Placed
male,6.866,1,,1,12,Chemical,Placed
male,6.712000000000001,1,,1,12,Chemical,Placed
male,6.8,0,,1,12,Chemical,Not Placed
male,6.55,0,,1,12,Chemical,Not Placed
male,6.026,0,,1,12,Chemical,Not Placed
male,7.0,1,,1,12,Chemical,Placed
male,7.315,1,,1,12,Chemical,Placed
male,7.62,1,,1,12,Chemical,Placed
male,7.779999999999999,1,,1,12,Chemical,Placed
male,6.8340000000000005,0,,1,12,Chemical,Not Placed
female,7.523999999999999,1,,1,12,Chemical,Placed
female,7.622,2,,1,12,Chemical,Placed
male,8.28,2,,1,12,Chemical,Placed
female,9.205,2,,1,13,Chemical,Placed
female,7.63,1,,1,13,Chemical,Placed
female,8.052,0,,1,13,Chemical,Not Placed
female,6.598999999999999,2,,1,13,Chemical,Placed
female,8.36,1,,1,13,Chemical,Placed
female,6.984,0,,1,13,Chemical,Not Placed
female,7.875,2,,1,13,Chemical,Placed
female,8.659,2,,1,13,Chemical,Placed
female,8.49,3,,1,13,Chemical,Placed
female,8.839,3,,1,13,Chemical,Placed
female,8.048,1,,1,13,Chemical,Placed
female,8.868300000000001,3,,1,13,Chemical,Placed
female,8.448,0,,1,13,Chemical,Not Placed
female,7.444,1,,1,13,Chemical,Placed
female,8.506,2,,1,13,Chemical,Placed
female,8.251999999999999,1,,1,13,Chemical,Placed
female,8.251999999999999,1,,1,13,Chemical,Placed
female,6.9,0,,1,13,Chemical,Not Placed
female,7.0,1,,1,13,Chemical,Placed
male,6.4159999999999995,2,,1,13,Chemical,Placed
male,7.531000000000001,1,,1,13,Chemical,Placed
male,6.1,0,,1,13,Chemical,Not Placed
male,7.99,2,,1,13,Chemical,Placed
male,7.2170000000000005,1,,1,13,Chemical,Placed
male,6.029999999999999,0,,1,13,Chemical,Not Placed
male,8.18,1,,1,13,Chemical,Placed
male,6.09,1,,1,13,Chemical,Placed
male,6.63,1,,1,13,Chemical,Placed
male,7.343999999999999,0,,1,13,Chemical,Not Placed
male,6.55,0,,1,13,Chemical,Not Placed
male,6.1450000000000005,0,,1,13,Chemical,Not Placed
male,8.32,1,,1,13,Chemical,Placed
male,6.608,2,,1,13,Chemical,Placed
male,6.415000000000001,1,,1,13,Chemical,Placed
male,7.0569999999999995,2,,1,13,Chemical,Placed
male,8.184999999999999,1,,1,13,Chemical,Placed
male,6.36,0,,1,13,Chemical,Not Placed
male,7.173,0,,1,13,Chemical,Not Placed
male,7.151999999999999,0,,1,13,Chemical,Not Placed
male,7.968000000000001,2,,1,13,Chemical,Placed
male,7.386,0,,1,13,Chemical,Not Placed
male,7.256,0,,1,13,Chemical,Not Placed
male,7.06,0,,1,13,Chemical,Not Placed
male,7.781999999999999,0,,1,13,Chemical,Not Placed
male,7.468000000000001,1,,1,13,Chemical,Placed
male,6.051,1,,1,13,Chemical,Placed
male,6.67,2,,1,13,Chemical,Placed
male,6.656999999999999,1,,1,13,Chemical,Placed
male,7.742,1,,1,13,Chemical,Placed
male,7.824,2,,1,13,Chemical,Placed
male,7.345000000000001,1,,1,13,Chemical,Placed
male,6.684,0,,1,13,Chemical,Not Placed
male,6.14,1,,1,13,Chemical,Placed
male,7.409000000000001,0,,1,13,Chemical,Not Placed
male,7.115,1,,1,13,Chemical,Placed
male,8.45,2,0.0,1,14,Chemical,Placed
male,8.24,0,0.0,1,14,Chemical,Not Placed
male,8.2,2,0.0,1,14,Chemical,Placed
male,8.190000000000001,1,0.0,1,14,Chemical,Placed
female,8.14,0,0.0,1,14,Chemical,Not Placed
male,8.05,0,0.0,1,14,Chemical,Not Placed
female,7.92,2,0.0,1,14,Chemical,Placed
male,7.909999999999999,0,0.0,1,14,Chemical,Not Placed
female,7.859999999999999,0,0.0,1,14,Chemical,Not Placed
male,7.859999999999999,4,0.0,1,14,Chemical,Placed
male,7.851428571428572,3,0.0,1,14,Chemical,Placed
female,7.83,2,0.0,1,14,Chemical,Placed
male,7.83,0,0.0,1,14,Chemical,Not Placed
male,7.790000000000001,3,0.0,1,14,Chemical,Placed
male,7.752380952380953,2,0.0,1,14,Chemical,Placed
female,7.75,1,0.0,1,14,Chemical,Placed
female,7.709999999999999,0,0.0,1,14,Chemical,Not Placed
male,7.709999999999999,0,0.0,1,14,Chemical,Not Placed
male,7.7,3,0.0,1,14,Chemical,Placed
male,7.590000000000001,2,0.0,1,14,Chemical,Placed
male,7.55,1,,1,14,Chemical,Placed
female,7.5,2,,1,14,Chemical,Placed
female,7.26095238095238,0,0.0,1,14,Chemical,Not Placed
male,7.26,0,,1,14,Chemical,Not Placed
female,7.2457142857142856,0,,1,14,Chemical,Not Placed
male,7.167741935483872,0,0.0,1,14,Chemical,Not Placed
male,7.101000000000001,0,0.0,1,14,Chemical,Not Placed
male,7.1,0,2.0,1,14,Chemical,Not Placed
female,7.07,3,0.0,1,14,Chemical,Placed
male,7.029999999999999,0,,1,14,Chemical,Not Placed
male,7.020952380952382,0,,1,14,Chemical,Not Placed
male,6.858064516129032,0,,1,14,Chemical,Not Placed
male,6.85,1,2.0,1,14,Chemical,Placed
male,6.82,0,0.0,1,14,Chemical,Not Placed
female,6.81,0,0.0,1,14,Chemical,Not Placed
male,6.7700000000000005,1,0.0,1,14,Chemical,Placed
male,6.69,0,,1,14,Chemical,Not Placed
male,6.685714285714286,1,1.0,1,14,Chemical,Placed
male,6.68,0,0.0,1,14,Chemical,Not Placed
male,6.67,2,,1,14,Chemical,Placed
male,6.666666666666666,0,0.0,1,14,Chemical,Not Placed
male,6.640000000000001,1,0.0,1,14,Chemical,Placed
male,6.51,0,2.0,1,14,Chemical,Not Placed
male,6.409999999999999,0,2.0,1,14,Chemical,Not Placed
female,6.39,0,,1,14,Chemical,Not Placed
female,6.281904761904761,0,0.0,1,14,Chemical,Not Placed
female,6.274,1,,1,14,Chemical,Placed
male,6.259047619047619,0,,1,14,Chemical,Not Placed
female,6.213333333333333,0,1.0,1,14,Chemical,Not Placed
male,6.15,0,0.0,1,14,Chemical,Not Placed
male,6.08,1,1.0,1,14,Chemical,Placed
female,6.005,0,,1,14,Chemical,Not Placed
female,8.602,4,0.0,1,15,Chemical,Placed
female,8.11,3,0.0,1,15,Chemical,Placed
female,8.181999999999999,3,0.0,1,15,Chemical,Placed
female,6.5489999999999995,1,2.0,1,15,Chemical,Placed
female,6.5489999999999995,2,0.0,1,15,Chemical,Placed
female,7.808,0,0.0,1,15,Chemical,Not Placed
female,9.068000000000001,3,0.0,1,15,Chemical,Placed
female,7.017,2,0.0,1,15,Chemical,Placed
female,7.304,1,0.0,1,15,Chemical,Placed
female,6.815,0,0.0,1,15,Chemical,Not Placed
female,6.37,0,3.0,1,15,Chemical,Not Placed
female,8.817,2,0.0,1,15,Chemical,Placed
female,8.734,3,0.0,1,15,Chemical,Placed
female,7.231999999999999,2,0.0,1,15,Chemical,Placed
female,6.005,0,1.0,1,15,Chemical,Not Placed
female,6.9430000000000005,1,0.0,1,15,Chemical,Placed
female,8.017,1,0.0,1,15,Chemical,Placed
female,6.017,0,2.0,1,15,Chemical,Not Placed
female,8.02,1,0.0,1,15,Chemical,Placed
female,7.8,2,0.0,1,15,Chemical,Placed
male,7.205,2,0.0,1,15,Chemical,Placed
male,7.101000000000001,1,0.0,1,15,Chemical,Placed
male,8.011,1,0.0,1,15,Chemical,Placed
male,7.7010000000000005,1,0.0,1,15,Chemical,Placed
male,6.093,0,1.0,1,15,Chemical,Not Placed
male,8.086,1,0.0,1,15,Chemical,Placed
male,6.01,0,2.0,1,15,Chemical,Not Placed
male,8.004999999999999,1,0.0,1,15,Chemical,Placed
male,7.859,2,0.0,1,15,Chemical,Placed
male,6.5969999999999995,0,0.0,1,15,Chemical,Not Placed
male,6.104,0,2.0,1,15,Chemical,Not Placed
male,7.438,0,0.0,1,15,Chemical,Not Placed
male,8.552,0,0.0,1,15,Chemical,Not Placed
male,7.2170000000000005,0,1.0,1,15,Chemical,Not Placed
male,6.0,0,3.0,1,15,Chemical,Not Placed
male,7.7700000000000005,3,0.0,1,15,Chemical,Placed
male,6.0649999999999995,0,4.0,1,15,Chemical,Not Placed
male,7.573,2,0.0,1,15,Chemical,Placed
male,7.934,1,0.0,1,15,Chemical,Placed
male,7.892,2,0.0,1,15,Chemical,Placed
male,7.397,0,0.0,1,15,Chemical,Not Placed
male,6.119,1,1.0,1,15,Chemical,Placed
male,6.444,2,0.0,1,15,Chemical,Placed
male,6.567,0,1.0,1,15,Chemical,Not Placed
male,6.011,0,0.0,1,15,Chemical,Not Placed
male,7.154000000000001,1,0.0,1,15,Chemical,Placed
male,7.831999999999999,0,0.0,1,15,Chemical,Not Placed
male,6.208,0,1.0,1,15,Chemical,Not Placed
male,7.706999999999999,0,0.0,1,15,Chemical,Not Placed
male,6.6739999999999995,1,0.0,1,15,Chemical,Placed
male,6.94,2,0.0,1,15,Chemical,Placed
male,8.211,2,0.0,1,15,Chemical,Placed
male,6.994,0,0.0,1,15,Chemical,Not Placed
male,6.002000000000001,0,2.0,1,15,Chemical,Not Placed
male,7.979000000000001,0,0.0,1,15,Chemical,Not Placed
male,7.501,1,0.0,1,15,Chemical,Placed
female,6.404000000000001,0,0.0,1,15,Chemical,Not Placed
female,6.017,0,1.0,1,15,Chemical,Not Placed
male,6.061,0,0.0,1,15,Chemical,Not Placed
male,6.189,0,0.0,1,15,Chemical,Not Placed
male,6.545,1,0.0,1,15,Chemical,Placed
male,7.103,0,0.0,1,15,Chemical,Not Placed
male,6.0920000000000005,0,0.0,1,15,Chemical,Not Placed
male,6.026,0,1.0,1,15,Chemical,Not Placed
female,8.35,1,0.0,1,16,Chemical,Placed
female,7.965000000000001,1,0.0,1,16,Chemical,Placed
female,8.175,2,0.0,1,16,Chemical,Placed
female,7.040000000000001,1,0.0,1,16,Chemical,Placed
female,6.2090000000000005,1,1.0,1,16,Chemical,Placed
female,7.573,1,0.0,1,16,Chemical,Placed
female,7.1,1,0.0,1,16,Chemical,Placed
female,8.66,3,0.0,1,16,Chemical,Placed
female,8.678,1,0.0,1,16,Chemical,Placed
female,7.234,2,0.0,1,16,Chemical,Placed
female,8.556000000000001,2,0.0,1,16,Chemical,Placed
female,8.35,2,0.0,1,16,Chemical,Placed
female,7.303,1,0.0,1,16,Chemical,Placed
female,6.0,0,0.0,1,16,Chemical,Not Placed
female,7.223000000000001,2,1.0,1,16,Chemical,Placed
female,6.029999999999999,1,0.0,1,16,Chemical,Placed
female,6.83,0,1.0,1,16,Chemical,Not Placed
female,7.01,0,0.0,1,16,Chemical,Not Placed
female,8.7,1,0.0,1,16,Chemical,Placed
male,6.133,0,1.0,1,16,Chemical,Not Placed
male,7.0,0,1.0,1,16,Chemical,Not Placed
male,6.6659999999999995,0,0.0,1,16,Chemical,Not Placed
male,6.7,2,0.0,1,16,Chemical,Placed
male,6.514,0,1.0,1,16,Chemical,Not Placed
male,6.022,1,0.0,1,16,Chemical,Placed
male,9.22,2,0.0,1,16,Chemical,Placed
male,6.742,1,0.0,1,16,Chemical,Placed
male,8.827,4,0.0,1,16,Chemical,Placed
male,8.171,1,0.0,1,16,Chemical,Placed
male,7.890000000000001,2,0.0,1,16,Chemical,Placed
male,6.128,0,1.0,1,16,Chemical,Not Placed
male,7.478,0,0.0,1,16,Chemical,Not Placed
male,6.709999999999999,0,1.0,1,16,Chemical,Not Placed
male,6.0,0,2.0,1,16,Chemical,Not Placed
male,6.4,1,0.0,1,16,Chemical,Placed
male,6.0002,0,2.0,1,16,Chemical,Not Placed
male,6.4030000000000005,1,0.0,1,16,Chemical,Placed
male,7.142,0,2.0,1,16,Chemical,Not Placed
male,6.1,1,1.0,1,16,Chemical,Placed
male,7.314,0,0.0,1,16,Chemical,Not Placed
male,6.0,0,3.0,1,16,Chemical,Not Placed
male,7.3,1,0.0,1,16,Chemical,Placed
male,6.0,0,0.0,1,16,Chemical,Not Placed
male,7.770999999999999,0,0.0,1,16,Chemical,Not Placed
male,6.5,1,0.0,1,16,Chemical,Placed
male,6.0,0,1.0,1,16,Chemical,Not Placed
male,8.540000000000001,3,0.0,1,16,Chemical,Placed
male,7.447,2,0.0,1,16,Chemical,Placed
male,8.0,2,0.0,1,16,Chemical,Placed
male,6.859999999999999,0,0.0,1,16,Chemical,Not Placed
male,6.002000000000001,1,1.0,1,16,Chemical,Placed
male,8.03,1,0.0,1,16,Chemical,Placed
male,6.01,0,1.0,1,16,Chemical,Not Placed
male,6.2700000000000005,0,1.0,1,16,Chemical,Not Placed
male,6.002000000000001,0,0.0,1,16,Chemical,Not Placed
male,6.01,0,3.0,1,16,Chemical,Not Placed
male,6.0,0,2.0,1,16,Chemical,Not Placed
male,6.0200000000000005,1,0.0,1,16,Chemical,Placed
female,6.8709999999999996,0,0.0,1,16,Chemical,Not Placed
female,6.681,0,0.0,1,16,Chemical,Not Placed
male,6.285,0,0.0,1,16,Chemical,Not Placed
male,7.75,0,0.0,1,16,Chemical,Not Placed
male,6.0,0,3.0,1,16,Chemical,Not Placed
male,6.4,0,0.0,1,16,Chemical,Not Placed
male,6.029999999999999,0,0.0,1,16,Chemical,Not Placed
female,6.125,1,1.0,1,16,Chemical,Placed
male,6.0200000000000005,0,7.0,1,16,Chemical,Not Placed
male,6.0,0,0.0,1,16,Chemical,Not Placed
male,6.0,0,0.0,1,16,Chemical,Not Placed
female,7.45,0,0.0,1,17,Chemical,Not Placed
female,8.86,1,0.0,1,17,Chemical,Placed
female,7.82,1,0.0,1,17,Chemical,Placed
female,9.23,4,0.0,1,17,Chemical,Placed
female,8.55,4,0.0,1,17,Chemical,Placed
female,6.95,0,0.0,1,17,Chemical,Not Placed
female,4.64,0,3.0,1,17,Chemical,Not Placed
female,8.5,1,0.0,1,17,Chemical,Placed
female,9.59,3,0.0,1,17,Chemical,Placed
female,7.18,1,0.0,1,17,Chemical,Placed
female,8.23,1,0.0,1,17,Chemical,Placed
female,7.36,0,0.0,1,17,Chemical,Not Placed
female,5.9,1,1.0,1,17,Chemical,Placed
female,2.8,0,8.0,1,17,Chemical,Not Placed
female,7.91,1,0.0,1,17,Chemical,Placed
female,9.73,3,0.0,1,17,Chemical,Placed
female,7.4,0,0.0,1,17,Chemical,Not Placed
female,6.23,1,0.0,1,17,Chemical,Placed
female,7.0,1,0.0,1,17,Chemical,Placed
female,6.45,0,0.0,1,17,Chemical,Not Placed
female,7.3,2,0.0,1,17,Chemical,Placed
female,6.05,0,0.0,1,17,Chemical,Not Placed
male,7.52,3,0.0,1,17,Chemical,Placed
male,7.18,0,0.0,1,17,Chemical,Not Placed
male,6.5,1,0.0,1,17,Chemical,Placed
male,8.5,6,0.0,1,17,Chemical,Placed
male,6.0,1,0.0,1,17,Chemical,Placed
male,6.91,0,0.0,1,17,Chemical,Not Placed
male,4.32,0,4.0,1,17,Chemical,Not Placed
male,7.82,0,0.0,1,17,Chemical,Not Placed
male,7.45,0,0.0,1,17,Chemical,Not Placed
male,8.36,4,0.0,1,17,Chemical,Placed
male,7.82,0,0.0,1,17,Chemical,Not Placed
male,5.45,0,1.0,1,17,Chemical,Not Placed
male,8.05,0,0.0,1,17,Chemical,Not Placed
male,3.454,0,5.0,1,17,Chemical,Not Placed
male,7.0,3,0.0,1,17,Chemical,Placed
male,6.78,0,0.0,1,17,Chemical,Not Placed
male,7.3,1,0.0,1,17,Chemical,Placed
male,5.73,1,1.0,1,17,Chemical,Placed
male,8.95,0,0.0,1,17,Chemical,Not Placed
male,6.5,2,0.0,1,17,Chemical,Placed
male,6.45,0,0.0,1,17,Chemical,Not Placed
male,7.55,0,0.0,1,17,Chemical,Not Placed
male,5.32,0,1.0,1,17,Chemical,Not Placed
male,6.23,0,0.0,1,17,Chemical,Not Placed
male,6.95,2,0.0,1,17,Chemical,Placed
male,6.56,0,0.0,1,17,Chemical,Not Placed
male,5.24,0,0.0,1,17,Chemical,Not Placed
male,7.5,2,0.0,1,17,Chemical,Placed
male,3.91,0,3.0,1,17,Chemical,Not Placed
male,7.81,0,0.0,1,17,Chemical,Not Placed
male,8.14,2,0.0,1,17,Chemical,Placed
male,7.41,1,0.0,1,17,Chemical,Placed
male,6.3,0,0.0,1,17,Chemical,Not Placed
male,7.64,0,0.0,1,17,Chemical,Not Placed
male,3.2,0,0.0,1,17,Chemical,Not Placed
male,6.05,0,0.0,1,17,Chemical,Not Placed
male,6.59,1,0.0,1,17,Chemical,Placed
male,5.7,0,5.0,1,17,Chemical,Not Placed
male,2.3,0,8.0,1,17,Chemical,Not Placed
female,6.5,0,1.0,1,18,Chemical,Not Placed
female,8.26,0,0.0,1,18,Chemical,Not Placed
female,6.1,0,4.0,1,18,Chemical,Not Placed
female,8.32,0,0.0,1,18,Chemical,Not Placed
female,7.34,0,0.0,1,18,Chemical,Not Placed
female,7.2,1,2.0,1,18,Chemical,Placed
female,8.55,1,0.0,1,18,Chemical,Placed
female,7.38,0,0.0,1,18,Chemical,Not Placed
female,8.05,0,0.0,1,18,Chemical,Not Placed
female,8.19,1,0.0,1,18,Chemical,Placed
female,7.92,0,0.0,1,18,Chemical,Not Placed
female,6.72,1,0.0,1,18,Chemical,Placed
female,8.5,2,0.0,1,18,Chemical,Placed
female,8.37,0,0.0,1,18,Chemical,Not Placed
female,7.73,0,0.0,1,18,Chemical,Not Placed
female,7.66,0,0.0,1,18,Chemical,Not Placed
female,9.28,0,0.0,1,18,Chemical,Not Placed
female,7.06,1,0.0,1,18,Chemical,Placed
male,8.3,0,0.0,1,18,Chemical,Not Placed
male,7.57,2,0.0,1,18,Chemical,Placed
male,7.19,0,0.0,1,18,Chemical,Not Placed
male,7.09,0,0.0,1,18,Chemical,Not Placed
male,7.27,0,0.0,1,18,Chemical,Not Placed
male,7.1,1,0.0,1,18,Chemical,Placed
male,7.24,0,0.0,1,18,Chemical,Not Placed
male,7.2,0,0.0,1,18,Chemical,Not Placed
male,7.2,1,0.0,1,18,Chemical,Placed
male,8.47,1,0.0,1,18,Chemical,Placed
male,7.91,1,0.0,1,18,Chemical,Placed
male,7.58,0,0.0,1,18,Chemical,Not Placed
male,7.53,1,0.0,1,18,Chemical,Placed
male,7.09,1,0.0,1,18,Chemical,Placed
male,6.74,0,2.0,1,18,Chemical,Not Placed
male,6.6,0,3.0,1,18,Chemical,Not Placed
male,8.12,1,0.0,1,18,Chemical,Placed
male,6.09,0,4.0,1,18,Chemical,Not Placed
male,8.63,3,0.0,1,18,Chemical,Placed
male,7.51,1,0.0,1,18,Chemical,Placed
male,7.3,0,0.0,1,18,Chemical,Not Placed
male,6.2,0,0.0,1,18,Chemical,Not Placed
male,6.59,0,0.0,1,18,Chemical,Not Placed
male,6.5,0,0.0,1,18,Chemical,Not Placed
male,7.5,0,0.0,1,18,Chemical,Not Placed
female,6.71,0,0.0,1,18,Chemical,Not Placed
male,6.5,0,4.0,1,18,Chemical,Not Placed
male,6.8,0,5.0,1,18,Chemical,Not Placed
female,8.9,0,0.0,1,19,Chemical,Not Placed
female,7.6,0,0.0,1,19,Chemical,Not Placed
female,7.2,0,0.0,1,19,Chemical,Not Placed
female,9.1,1,0.0,1,19,Chemical,Placed
female,7.9,1,0.0,1,19,Chemical,Placed
female,8.5,2,0.0,1,19,Chemical,Placed
female,7.4,1,0.0,1,19,Chemical,Placed
female,7.6,0,0.0,1,19,Chemical,Not Placed
female,8.5,0,0.0,1,19,Chemical,Not Placed
female,6.6,1,1.0,1,19,Chemical,Placed
female,6.9,1,0.0,1,19,Chemical,Placed
female,8.1,1,0.0,1,19,Chemical,Placed
male,7.0,0,0.0,1,19,Chemical,Not Placed
male,6.5,0,9.0,1,19,Chemical,Not Placed
male,6.3,2,11.0,1,19,Chemical,Placed
male,6.5,1,3.0,1,19,Chemical,Placed
male,8.0,1,1.0,1,19,Chemical,Placed
male,6.6,1,7.0,1,19,Chemical,Placed
male,8.3,0,0.0,1,19,Chemical,Not Placed
male,6.6,1,2.0,1,19,Chemical,Placed
male,6.5,0,4.0,1,19,Chemical,Not Placed
male,6.2,0,12.0,1,19,Chemical,Not Placed
male,6.4,0,13.0,1,19,Chemical,Not Placed
male,7.8,0,0.0,1,19,Chemical,Not Placed
male,6.3,0,11.0,1,19,Chemical,Not Placed
male,7.89,0,0.0,1,19,Chemical,Not Placed
male,8.4,2,0.0,1,19,Chemical,Placed
male,6.5,1,1.0,1,19,Chemical,Placed
male,7.3,0,0.0,1,19,Chemical,Not Placed
male,6.4,1,10.0,1,19,Chemical,Placed
